"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","beepvar3","A_rude_comp","E_quiet_comp","C_lazy_comp","N_relaxed_comp","N_depressed_comp","E_outgoing_comp","A_kind_comp","C_reliable_comp","N_worried_comp","SID2"
54,45,1,1,1,1,4,1,3,1,2,3,5,1,1,1.02702702702703,3.26666666666667,1.17777777777778,3.62222222222222,1.02222222222222,2.82222222222222,4.05405405405405,4.4,1.31111111111111,54
60,33,1,1,1,1,4,3,3,2,3,4,4,1,1,1.70967741935484,3.57575757575758,2.24242424242424,2.6969696969697,1.96969696969697,2.57575757575758,3.67741935483871,3.78787878787879,2.3030303030303,60
48,38,1,1,1,1,4,5,4,1,1,1,5,2,1,1.5,3.47368421052632,2.57894736842105,3.57894736842105,1.21052631578947,2.52631578947368,3.03333333333333,3.55263157894737,1.47368421052632,48
49,20,1,1,1,1,2,1,2,2,2,2,2,2,1,1.55,2.35,2.3,2.75,2,2.75,2.6,3.2,2.35,49
41,24,1,1,1,1,3,1,4,1,3,3,5,2,1,1.41176470588235,2.625,2.08333333333333,4.04166666666667,1.54166666666667,2.83333333333333,3.70588235294118,3.5,2.125,41
40,44,1,1,1,2,3,2,3,2,2,1,2,3,1,1.975,3.97727272727273,3.68181818181818,2.59090909090909,2.06818181818182,1.36363636363636,1.125,1.70454545454545,2.84090909090909,40
35,56,1,1,1,2,4,3,3,2,2,4,4,2,1,1.86666666666667,3.57142857142857,2.01785714285714,3.53571428571429,2.08928571428571,2.53571428571429,4.06818181818182,4.05357142857143,2.75,35
19,40,1,1,1,1,3,2,4,1,2,2,4,1,1,1.88235294117647,3,2.8,3.7,2,3.175,3.61764705882353,3.5,2.175,19
17,54,1,1,1,1,5,4,5,1,3,2,5,1,1,1.34090909090909,2.68518518518519,2.62962962962963,3.46296296296296,1.2962962962963,3.44444444444444,3.22727272727273,4.22222222222222,1.51851851851852,17
8,52,1,1,1,1,4,1,3,1,3,2,5,2,1,1,4.15384615384615,2.53846153846154,3.48076923076923,1.65384615384615,2.44230769230769,2.9,4,1.98076923076923,8
2,15,1,1,1,1,3,3,5,1,2,4,4,1,1,1.25,3.33333333333333,3.66666666666667,3.73333333333333,2.13333333333333,2.93333333333333,4.28571428571429,3.46666666666667,2.66666666666667,2
11,28,1,1,1,1,3,2,3,1,3,3,5,3,1,1.04,3.10714285714286,1.89285714285714,3.21428571428571,1.10714285714286,2.57142857142857,2.68,2.75,2.07142857142857,11
6,11,1,1,1,1,3,3,3,1,3,3,5,4,1,1,3.90909090909091,3.54545454545455,3.45454545454545,1.81818181818182,2.09090909090909,3.33333333333333,3.72727272727273,2.81818181818182,6
4,32,1,1,1,1,3,3,4,2,2,4,4,1,1,1.66666666666667,2.375,2.8125,3.6875,1.8125,3.28125,3.2962962962963,3.5,1.9375,4
1,40,1,1,1,1,5,3,2,3,1,3,3,2,1,1.0625,4.025,2.625,3.775,1.85,2.225,3.625,3.7,2.275,1
100,2,1,1,2,1,3,2,3,2,3,2,4,3,1,1,3,2.5,3.5,2,3,3,4,2.5,100
10550,16,2,1,2,1,2,3,3,1,3,3,3,3,2,1.42857142857143,2.625,2.5625,3.5,1,2.6875,2.5,2.8125,1.5,10550
10549,17,2,1,2,2,4,3,4,4,3,3,4,3,2,1.6875,2.94117647058824,2.58823529411765,3.76470588235294,1.58823529411765,3.29411764705882,2.8125,3.64705882352941,1.64705882352941,10549
10545,7,2,1,2,1,3,2,3,2,4,3,3,1,2,1.2,2.57142857142857,2,3,1.42857142857143,3.28571428571429,3.2,3.28571428571429,2,10545
10526,36,2,1,2,1,4,4,4,2,4,4,4,1,2,1.66666666666667,3.44444444444444,2.86111111111111,3.52777777777778,1.77777777777778,2.88888888888889,3.2,3.38888888888889,2.19444444444444,10526
10515,46,2,1,2,1,5,4,3,1,3,3,4,3,2,1.45161290322581,3.8695652173913,3.10869565217391,3.47826086956522,1.06521739130435,2.30434782608696,2.93548387096774,3.82608695652174,1.8695652173913,10515
10518,13,2,1,2,1.5,5,3,4,1,1,4.6,5,1,2,1.5,3.53846153846154,3,3.84615384615385,1.69230769230769,2.84615384615385,4.6,4.30769230769231,2.15384615384615,10518
10530,55,2,1,2,1.72916666666667,5,4,5,1,1,2.91489361702128,5,1,2,1.72916666666667,3.47272727272727,2.41818181818182,3.65454545454545,1.52727272727273,2.81818181818182,2.91489361702128,4.07272727272727,1.89090909090909,10530
10528,44,2,1,2,1,4,3,2,1,2,3,3,1,2,1.2,3.06818181818182,2.25,3.25,1.36363636363636,2.84090909090909,3.325,3.5,1.63636363636364,10528
10516,31,2,1,2,1,3,1,3,1,4,3,5,2,2,1.96296296296296,3.35483870967742,2.16129032258065,3.58064516129032,1.09677419354839,2.7741935483871,2.92592592592593,3.67741935483871,2,10516
10513,41,2,1,2,1,5,5,4,2,3,4,5,2,2,1.65853658536585,3.21951219512195,2.82926829268293,3.80487804878049,2.31707317073171,3.78048780487805,3.95121951219512,4.17073170731707,2,10513
10460,23,2,1,2,1,3,4,5,1,3,4,4,1,2,1.04545454545455,3,2.52173913043478,4,1.60869565217391,3.1304347826087,3.63636363636364,3.82608695652174,2.1304347826087,10460
10503,27,2,1,2,1,2,3,5,2,4,4,3,3,2,1.15789473684211,3.81481481481481,3.33333333333333,3.92592592592593,1.07407407407407,2.25925925925926,2.73684210526316,2.74074074074074,1.37037037037037,10503
10481,17,2,1,2,2,1,4,5,1,5,2,3,1,2,1.92307692307692,3.23529411764706,2.94117647058824,3.05882352941176,1.05882352941176,2.41176470588235,2.46153846153846,2.76470588235294,2.47058823529412,10481
10456,8,2,1,2,2,2,1,5,1,3,4,4,1,2,1.28571428571429,2.875,2.375,4.5,1.25,3,3.57142857142857,3.625,1.375,10456
10496,11,2,1,2,1,5,4,5,1,2,3,2,1,2,1.11111111111111,4,2.63636363636364,3.90909090909091,1.18181818181818,2.09090909090909,2.55555555555556,3,2.18181818181818,10496
10472,59,2,1,2,1,3,2,4,1,3,1,4,1,2,1.04347826086957,3.22033898305085,2.13559322033898,4.42372881355932,1,2.45762711864407,1.47826086956522,4.72881355932203,1.35593220338983,10472
10486,50,2,1,2,1,5,3,3,2,2,3.29268292682927,4,1,1,1.41463414634146,3.26530612244898,2.40816326530612,3.44897959183673,1.48979591836735,2.97959183673469,3.29268292682927,3.69387755102041,2,10486
10495,8,2,1,2,1,4,3,3,2,3,4,3,2,2,1,3.875,2.5,2.625,1.75,2.625,3.625,4.25,3,10495
10453,30,2,1,2,2,3,1,3,2,3,4,4,1,2,2.1304347826087,3.06666666666667,2.6,3.9,1.26666666666667,2.76666666666667,3.39130434782609,3.6,1.93333333333333,10453
10465,26,2,1,2,1,2,2,5,1,4,4,3,1,2,1.63636363636364,2.84615384615385,1.80769230769231,4.07692307692308,1,3.15384615384615,3.95454545454545,3.88461538461538,1.23076923076923,10465
10451,25,2,1,2,1,1,3,5,1,5,3,5,2,2,1.4,2.6,1.96,4.68,1.4,4.28,4.4,4.6,1.68,10451
10493,47,2,1,2,1,3,1,5,1,4,5,4,1,2,1.5,3.25531914893617,2.72340425531915,3.72340425531915,1.34042553191489,2.95744680851064,3.6304347826087,4.53191489361702,1.87234042553191,10493
10454,29,2,1,2,1,3,1,4,2,4,5,5,2,2,1.375,2.96551724137931,2.27586206896552,3.72413793103448,1.27586206896552,3.06896551724138,4.5,4.17241379310345,2.41379310344828,10454
10448,52,2,1,2,1,2,1,2,2,3,3,5,4,2,1.02311111111111,3.08,2.16,2.98,1.32,2.8,3.83511111111111,4.24,2.36,10448
10449,47,2,1,2,1,3,1,4,1,4,4,4,2,2,1.20512820512821,2.25531914893617,1.87234042553191,3.21276595744681,1.36170212765957,3.46808510638298,3.94871794871795,4.38297872340426,2,10449
10438,57,2,1,2,1,4,1,5,1,4,4,5,1,2,1.11764705882353,3.01754385964912,2.10526315789474,4.21052631578947,1.71929824561404,3.3859649122807,4.11764705882353,4.31578947368421,1.7719298245614,10438
10439,22,2,1,2,1,2,1,4,1,5,4,4,1,3,1.44444444444444,2.90909090909091,2.27272727272727,3.63636363636364,1.09090909090909,3.45454545454545,3.66666666666667,3.45454545454545,1.45454545454545,10439
10441,30,2,1,2,1,5,3,3,3,2,3,4,4,1,1.09415584415584,3.67857142857143,2.89285714285714,2.28571428571429,2.92857142857143,2,2.63474025974026,4,3.82142857142857,10441
10418,44,2,1,2,1,3,2,4,2,2,3,3,2,2,1.09302325581395,3.11363636363636,1.81818181818182,3.11363636363636,1.63636363636364,2.54545454545455,3.76190476190476,3.90909090909091,2.34090909090909,10418
10429,48,2,1,2,1,5,1,3,1,4,5,5,1,2,1.23809523809524,3.60416666666667,1.875,3.6875,1.04166666666667,3.02083333333333,4.40476190476191,4.58333333333333,1.89583333333333,10429
10413,38,2,1,2,1,3,4,4,1,4,5,2,1,2,1.17117117117117,3.13513513513514,2.02702702702703,3.86486486486486,1.08108108108108,3.05405405405405,4.48648648648649,4.02702702702703,2.05405405405405,10413
10330,38,2,1,2,1,4,3,5,1,2,2,5,1,2,1.06224406224406,3.18918918918919,2.18918918918919,4.32432432432432,1.02702702702703,3.37837837837838,3.62653562653563,3.7027027027027,1.59459459459459,10330
10363,33,2,1,2,2,3,3,3,2,3,3,4,2,1,2.07407407407407,3.09090909090909,2.6969696969697,3.12121212121212,1.78787878787879,2.60606060606061,2.96296296296296,2.90909090909091,2.36363636363636,10363
10404,30,2,1,2,1,3,1,2,1,2,3,4,4,1,1,3.55172413793103,1.6551724137931,2.89655172413793,1.51724137931034,2.13793103448276,2.72727272727273,3.6551724137931,3.55172413793103,10404
10389,44,2,1,2,1,5,2,3,1,1,1,4,2,2,1.55172413793103,3.5,2.63636363636364,2.86363636363636,1.61363636363636,2.15909090909091,2.48275862068966,3.54545454545455,2.97727272727273,10389
10391,14,2,1,2,1,5,3,3,3,2,5,4,2,2,1,3.21428571428571,2.07142857142857,3.78571428571429,2.07142857142857,3.07142857142857,4.41666666666667,3.85714285714286,2.71428571428571,10391
10399,9,2,1,2,1,3,2,3,1,2,3,3,1,2,1.28571428571429,3.22222222222222,2.22222222222222,4,1,2.77777777777778,3.14285714285714,3.33333333333333,1,10399
10338,54,2,1,2,1,3,2,3,1,3,4,5,2,2,1.34782608695652,3.12962962962963,3.05555555555556,3.38888888888889,1.77777777777778,2.74074074074074,2.41304347826087,3.85185185185185,2.38888888888889,10338
10332,16,2,1,2,1,2,3,1,3,3,1,4,4,2,1.93333333333333,2.9375,2.8125,2.8125,2.375,2.875,2.66666666666667,3.1875,3.3125,10332
10309,4,2,1,2,1,5,3,5,1,1,3,3,2,2,1.5,3.25,2.25,4.5,1,3.25,2.75,4,1.75,10309
10367,52,2,1,2,1,5,1,2,1,1,3,4,4,2,1.05405405405405,4.40384615384615,2.07692307692308,3.07692307692308,1.55769230769231,1.55769230769231,4.24324324324324,3.86538461538462,2.69230769230769,10367
10361,28,2,1,2,1,2,1,3,2,5,4,5,1,1,1.68181818181818,2.40740740740741,2.03703703703704,4.51851851851852,1.18518518518519,3.59259259259259,3.59090909090909,4.14814814814815,1.51851851851852,10361
10287,35,2,1,2,1,1,1,3,2,5,4,4,3,2,1,3.57142857142857,1.42857142857143,1.85714285714286,3.11428571428571,2.14285714285714,4.04,4.51428571428571,4.57142857142857,10287
10293,44,2,1,2,1,3,2,2,2,3,2,4,1,2,1.20512820512821,3.20454545454545,1.88636363636364,3.5,1.20454545454545,2.79545454545455,3.02564102564103,3.90909090909091,2.29545454545455,10293
10328,9,2,1,2,1,5,1,2,3,1,3.71428571428571,3,4,2,1,3.88888888888889,3.44444444444444,2.66666666666667,2.77777777777778,2.22222222222222,3.71428571428571,4.11111111111111,3.55555555555556,10328
10320,40,2,1,2,2,2,2,2,1,4,3,3,3,3,1.66666666666667,3.25,2.6,2.625,2.525,2.4,2.8,3.275,2.95,10320
10280,40,2,1,2,1,5,1,3,2,1,3,4,2,3,1.09677419354839,3.475,2.025,3.075,2.05,2.35,4,3.975,2.7,10280
10253,8,2,1,2,1,3,1,3,1,4,4,4,2,2,1.75,2.5,2.5,3,1.875,3.625,3.625,3.5,3,10253
10242,37,2,1,2,1.67857142857143,5,5,4,2,1,3.5,1,2,2,1.67857142857143,3.75675675675676,3.02702702702703,2.83783783783784,1.27027027027027,2.37837837837838,3.5,3.05405405405405,2.24324324324324,10242
10258,20,2,1,2,1,2,1,5,1,5,5,5,1,2,1,2.65,2.45,4.35,1.1,3.6,4.94117647058824,4.5,1.65,10258
10251,24,2,1,2,1,5,3,2,1,1,3,3,1,2,1.22727272727273,3.16666666666667,2.04166666666667,3.875,1,2.45833333333333,3.5,4.16666666666667,1.20833333333333,10251
10259,15,2,1,2,1,5,4,2,2,1,2,5,1,2,1,3.4,2.53333333333333,3.46666666666667,1.8,2.66666666666667,3.61538461538462,4.26666666666667,2.13333333333333,10259
10232,34,2,1,2,1,2,2,5,2,2,2,5,1,2,1.14718614718615,2.84848484848485,1.78787878787879,3.57575757575758,1.72727272727273,3.06060606060606,3.63203463203463,3.96969696969697,1.84848484848485,10232
10245,56,2,1,2,1,2,2,5,1,2,4,3,1,2,1.7906976744186,3.39285714285714,3.05357142857143,3.19642857142857,1.78571428571429,2.625,3.30232558139535,3.125,2.17857142857143,10245
10226,22,2,1,2,2,4,3,2,2,3,3.61111111111111,2,4,2,2.05263157894737,3.09090909090909,2.45454545454545,3,2.54545454545455,2.86363636363636,3.61111111111111,3.31818181818182,2.86363636363636,10226
10238,28,2,1,2,1,3,2,3,2,3,3,2,2,2,1.26086956521739,3.92857142857143,3.14285714285714,2.71428571428571,2.60714285714286,1.78571428571429,2.25,2.39285714285714,3.42857142857143,10238
10239,24,2,1,2,1,1,1,4,1,5,5,5,2,2,1.33333333333333,3.04166666666667,1.75,3.08333333333333,1.54166666666667,3.25,3.71428571428571,4.16666666666667,2.875,10239
10237,32,2,1,2,1,2,1,3,1,5,4,4,1,2,1.41666666666667,3.03125,2.53125,3.46875,1.875,2.4375,3.41666666666667,3.90625,2.21875,10237
10228,25,2,1,2,1,4,3,3,2,2,1,4,1,2,1.04347826086957,2.84,2.56,3.56,1.76,3.4,3.08695652173913,3.44,2.08,10228
10223,12,2,1,2,1.28571428571429,3,1,2,3,2,3.71428571428571,4,3,1,1.28571428571429,3.33333333333333,2.75,3.33333333333333,1.16666666666667,2.25,3.71428571428571,4,1.91666666666667,10223
10222,53,2,1,2,1,4,3,4,1,1,4,4,2,2,1.17142857142857,3.75471698113208,2.58490566037736,3.62264150943396,1.13207547169811,2.35849056603774,2.94285714285714,3.33962264150943,1.60377358490566,10222
10221,9,2,1,2,1,4,1,4,1,4,3,4,2,2,1.11111111111111,2,1.44444444444444,3.44444444444444,1,4.44444444444444,3.88888888888889,4.55555555555556,2.11111111111111,10221
10220,9,2,1,2,1.4,5,1,5,1,1,4.8,5,4,2,1.4,3.88888888888889,1.44444444444444,4.44444444444444,1.44444444444444,3.22222222222222,4.8,4.22222222222222,2.33333333333333,10220
10217,59,2,1,2,1,3,1,2,2,1,2,5,2,2,1.03507728894174,3.31034482758621,1.74137931034483,2.55172413793103,1.46551724137931,1.67241379310345,2.2627824019025,4.8448275862069,2.62068965517241,10217
10210,30,2,1,2,1,5,3,5,1,1,3,3,1,3,1.45454545454545,4.1,2.1,4.06666666666667,1.43333333333333,2.03333333333333,3.5,4.03333333333333,1.66666666666667,10210
10206,38,2,1,2,1,4,1,3,1,2,2,5,3,2,1.48387096774194,3.28947368421053,2.39473684210526,3.78947368421053,1.28947368421053,2.97368421052632,3.32258064516129,4.13157894736842,1.89473684210526,10206
10204,17,2,1,2,1,5,3,5,1,1,1,3,1,2,1.25,2.76470588235294,3.35294117647059,4.41176470588235,1.29411764705882,2.70588235294118,3.625,3.41176470588235,1.35294117647059,10204
10200,22,2,1,2,1,5,2,5,2,2,2,4,1,2,1,3.04545454545455,1.72727272727273,3.81818181818182,1.31818181818182,2.40909090909091,3.53333333333333,4.13636363636364,1.22727272727273,10200
10203,3,2,1,2,2,5,3,3,3,2,2,2,2,2,1.5,4,2.33333333333333,3.33333333333333,2,3,3.5,3,2.33333333333333,10203
10196,17,2,1,2,2,2,1,3,2,3,4,4,2,1,1.13333333333333,2.64705882352941,2.17647058823529,3.88235294117647,1.29411764705882,3.05882352941176,3.93333333333333,3.76470588235294,1.82352941176471,10196
10193,44,2,1,2,2,5,5,2,2,1,2,2,5,2,2.1969696969697,3.33333333333333,3.09090909090909,2.87878787878788,2.75757575757576,2.60606060606061,2.55477855477855,2.81818181818182,2.84848484848485,10193
10188,46,2,1,2,1,3,3,3,2,4,3,4,3,2,1.51219512195122,3.21739130434783,2.67391304347826,2.93478260869565,2.41304347826087,2.78260869565217,3.34146341463415,3.6304347826087,2.69565217391304,10188
10180,7,2,1,6,3,2,5,3,3,3,1,1,3,2,2.2,4.14285714285714,4.28571428571429,2.85714285714286,3.14285714285714,1.28571428571429,1.2,2.42857142857143,3.28571428571429,10180
10159,21,2,1,2,3,3,4,3,3,3,2,4,4,1,2.19047619047619,3.23809523809524,3.42857142857143,3.38095238095238,2.14285714285714,2.80952380952381,3.04761904761905,3.28571428571429,2.14285714285714,10159
10153,54,2,1,2,1.11428571428571,4,3,5,3,1,3.22857142857143,3,2,2,1.11428571428571,3.85185185185185,2.38888888888889,3.46296296296296,2.77777777777778,1.77777777777778,3.22857142857143,3.72222222222222,2.46296296296296,10153
10160,27,2,1,2,2,4,3,4,2,1,3,4,2,2,1.88461538461538,2.92592592592593,3.25925925925926,3.25925925925926,2.03703703703704,3.03703703703704,3.19230769230769,3.07407407407407,2.55555555555556,10160
10143,46,2,1,2,2,2,3,5,2,5,4,4,1,2,2.025,3.58695652173913,2.78260869565217,3.47826086956522,2.19565217391304,2.76086956521739,3.3,3.1304347826087,2.52173913043478,10143
10141,37,2,1,2,1,2,1,5,1,5,5,5,2,2,1,2.67567567567568,1.7027027027027,4.13513513513514,1.02702702702703,3.86486486486486,4.14285714285714,4.89189189189189,1.24324324324324,10141
10132,16,2,1,2,1,5,3,5,1,2,3,3,1,3,1,3,1.875,3.75,1.375,2.375,3.2,3.375,2.375,10132
10121,26,2,1,2,1,5,4,4,1,2,3,3,1,2,1.16,3.15384615384615,2.42307692307692,3.19230769230769,1.5,3.03846153846154,4.08,4.46153846153846,2.11538461538462,10121
10129,49,2,1,2,1,2,5,3,3,3,3,3,2,2,2,3.6530612244898,2.95918367346939,3.02040816326531,2.53061224489796,2.55102040816327,3.475,3.55102040816327,3.26530612244898,10129
10110,12,2,1,2,3,3,3,5,1,4,3,3,2,2,1.59504132231405,2.81818181818182,2.81818181818182,3.27272727272727,1.45454545454545,3,3,3.36363636363636,2,10110
10126,19,2,1,2,1,4,2,2,2,4,3,2,3,1,2,2.89473684210526,2.42105263157895,2.52631578947368,2.57894736842105,3.42105263157895,3.78571428571429,3.36842105263158,3.42105263157895,10126
10123,34,2,1,2,1,5,1,1,2,1,2,3,4,2,1.5625,2.76470588235294,2.61764705882353,2.61764705882353,1.55882352941176,2.91176470588235,3.45161290322581,3.76470588235294,3.23529411764706,10123
104,28,2,1,2,1,5,3,4,2,2,2,4,2,1,1.41666666666667,3.28571428571429,3.21428571428571,2.89285714285714,2.03571428571429,2.71428571428571,3,2.39285714285714,2.28571428571429,104
95,29,2,1,2,2,2,5,3,1,5,4,3,4,2,2.66666666666667,3.17241379310345,4.24137931034483,2.27586206896552,2.3448275862069,2.75862068965517,3.18518518518519,2.24137931034483,4.06896551724138,95
94,45,2,1,2,2,5,1,4,1,1,5,4,4,2,1.23809523809524,3.57777777777778,1.68888888888889,3.4,1.33333333333333,2.48888888888889,4.09523809523809,4.37777777777778,1.93333333333333,94
86,46,2,1,2,1.44117647058824,5,2,3,1,1,2.94285714285714,4,1,2,1.44117647058824,3.30434782608696,2.93478260869565,2.84782608695652,1.5,2.47826086956522,2.94285714285714,3.58695652173913,2.54347826086957,86
69,11,2,1,2,1,3,2,3,1,4,3,4,1,1,1.36363636363636,2.90909090909091,2.72727272727273,3.63636363636364,1.72727272727273,3.63636363636364,3.72727272727273,4.09090909090909,1.54545454545455,69
64,34,2,1,2,2,3,2,3,2,3,3,3,2,2,2.1875,2.76470588235294,2.64705882352941,2.97058823529412,1.97058823529412,3.05882352941176,2.9375,3.32352941176471,3.26470588235294,64
70,18,2,1,2,1,3,1,4,1,2,4,4,1,2,1.07692307692308,2.64705882352941,1.76470588235294,3.47058823529412,1.11764705882353,3.64705882352941,3.84615384615385,4.64705882352941,1.29411764705882,70
57,26,2,1,2,1,4,1,5,1,3,3,4,1,2,1.30434782608696,3.26923076923077,3.03846153846154,4.15384615384615,1.23076923076923,3.34615384615385,3.91304347826087,3.5,1.73076923076923,57
72,12,2,1,2,1,4,1,5,1,3,4,4,1,1,1.55555555555556,2.75,1.66666666666667,3.33333333333333,1.58333333333333,3.16666666666667,3.66666666666667,4.08333333333333,2.83333333333333,72
59,27,2,1,2,1,4,5,5,1,4,2,2,1,1,1.16,3.81481481481481,2.07407407407407,3.74074074074074,1,2.55555555555556,3.32,4.81481481481481,1.48148148148148,59
47,23,2,1,2,1,3,1,4,1,4,3,5,1,2,1.06666666666667,3.26086956521739,2.26086956521739,3.52173913043478,1.65217391304348,2.73913043478261,3.13333333333333,4,1.69565217391304,47
60,33,2,1,2,1,5,1,4,1,2,5,4,1,2,1.70967741935484,3.57575757575758,2.24242424242424,2.6969696969697,1.96969696969697,2.57575757575758,3.67741935483871,3.78787878787879,2.3030303030303,60
48,38,2,1,2,1,4,2,4,2,3,3,3,1,2,1.5,3.47368421052632,2.57894736842105,3.57894736842105,1.21052631578947,2.52631578947368,3.03333333333333,3.55263157894737,1.47368421052632,48
41,24,2,1,2,2,1,3,4,1,4,4,3,2,2,1.41176470588235,2.625,2.08333333333333,4.04166666666667,1.54166666666667,2.83333333333333,3.70588235294118,3.5,2.125,41
36,40,2,1,2,1,3,3,2,1,2,3,5,1,1,2.54285714285714,3.025,3.15,2.925,2.775,2.8,3.02857142857143,3.15,2.7,36
31,27,2,1,2,2,3,2,5,1,3,4,4,1,1,1.4375,2.7037037037037,2.11111111111111,4.33333333333333,1.07407407407407,2.85185185185185,3.75,3.62962962962963,1.07407407407407,31
8,52,2,1,2,1,1,1,3,3,3,3,4,2,2,1,4.15384615384615,2.53846153846154,3.48076923076923,1.65384615384615,2.44230769230769,2.9,4,1.98076923076923,8
1,40,2,1,2,1,5,2,4,1,3,3,3,2,2,1.0625,4.025,2.625,3.775,1.85,2.225,3.625,3.7,2.275,1
4,32,2,1,2,1,3,3,5,1,3,3,5,1,2,1.66666666666667,2.375,2.8125,3.6875,1.8125,3.28125,3.2962962962963,3.5,1.9375,4
10547,57,2,1,1,1,5,1,5,2,2,3,5,1,1,1.54545454545455,3.26315789473684,2.3859649122807,3.6140350877193,1.31578947368421,3.12280701754386,3.81818181818182,4.14035087719298,1.92982456140351,10547
10539,51,2,1,2,3,3,2,3,2,3,2,4,2,1,2.08333333333333,3.23529411764706,2.58823529411765,3.13725490196078,2.47058823529412,2.49019607843137,3.19444444444444,3.64705882352941,2.74509803921569,10539
10540,21,2,1,1,1,5,2,4,1,1,2,5,2,1,1,3.19047619047619,2.47619047619048,3.66666666666667,1.9047619047619,2.9047619047619,3.46153846153846,4.57142857142857,2.42857142857143,10540
10508,8,2,1,1,1,5,2,5,1,2,3,4,1,1,1.625,3.5,2,3.375,2.5,3.125,3.125,3.125,2.375,10508
10522,9,2,1,2,1,3,3,3,1,4,3,2,3,1,2.11111111111111,2.55555555555556,3,3.11111111111111,1.11111111111111,3.33333333333333,3,3,2.11111111111111,10522
10512,23,2,1,2,2,4,3,2,3,2,4,3,3,1,1.25,2.95652173913043,2.73913043478261,3.69565217391304,1.8695652173913,2.60869565217391,4,3.34782608695652,2.30434782608696,10512
10523,26,2,1,2,1,4,1,4,1,4,1,4,1,1,1.24,3.34615384615385,1.84615384615385,4.34615384615385,1.03846153846154,3.57692307692308,3.84,4.57692307692308,1.38461538461538,10523
10517,57,2,1,2,1,5,3,2,4,2,4,3,2,1,1.72727272727273,3.82456140350877,3.45614035087719,3.71929824561404,2.14035087719298,2.45614035087719,4.06818181818182,4.03508771929825,1.52631578947368,10517
10485,37,2,1,2,1,3,2,5,1,5,3,5,4,1,1.60184331797235,2.68571428571429,2.57142857142857,3.62857142857143,1.31428571428571,3.54285714285714,3.65714285714286,3.6,1.88571428571429,10485
10524,29,2,1,2,1,4,3,4,2,3,3,4,2,1,2.11111111111111,3.51724137931034,3.48275862068966,3.72413793103448,1.58620689655172,3.03448275862069,3.18518518518519,3.75862068965517,2.44827586206897,10524
10484,16,2,1,1,1,3,3,2,1,4,2,4,2,1,1.16666666666667,3.5625,2.5,3.4375,1.3125,2.5,3.83333333333333,3.5,2,10484
10494,56,2,1,1,1,2,4,4,1,2,2,5,2,1,1.11978609625668,3.65454545454545,1.54545454545455,3.29090909090909,1.41818181818182,2.27272727272727,4.04171122994652,4.01818181818182,2.38181818181818,10494
10463,25,2,1,2,1,1,1,4,1,5,5,5,1,1,1,2.24,1.28,4.48,1.24,3.8,4.39130434782609,5,1.12,10463
10476,10,2,1,2,1,3,5,3,1,5,5,4,2,1,1,3.1,3.5,3.5,1.2,3.6,3.77777777777778,4.1,2.5,10476
10466,55,2,1,2,1,3,2,4,1,3,3,4,1,1,1.76315789473684,3.6,3.25454545454545,3.32727272727273,1.72727272727273,2.14545454545455,2.21052631578947,3.03636363636364,2.61818181818182,10466
10479,36,2,1,2,1,2,1,5,1,2,2,5,1,1,1.73333333333333,3,3.13888888888889,3.69444444444444,1.44444444444444,2.69444444444444,3.3,3.44444444444444,2.16666666666667,10479
10487,3,2,1,2,1,3,2,3,1,4,2,4,2,1,1,4,3.33333333333333,2.66666666666667,2,2.33333333333333,2,3.33333333333333,2.66666666666667,10487
10474,13,2,1,2,1,5,3,2,3,1,3,4,4,1,1.51851851851852,3,2.5,2.58333333333333,2.25,2.41666666666667,3.36111111111111,3.83333333333333,2.83333333333333,10474
10452,55,2,1,2,1,2,1,5,1,4,3,4,1,1,1.41666666666667,3.16363636363636,2.18181818181818,4.4,1.14545454545455,3,2.97959183673469,4.6,1.72727272727273,10452
10457,16,2,1,1,2,2,2,5,1,4,3,4,2,1,1.77777777777778,3.5625,2.6875,3.25,1.625,3.25,3.88888888888889,4,3.25,10457
10470,16,2,1,2,1,3,1,3,2,3,1,5,2,1,1.5,3.125,2.375,3.5,2.0625,2.5625,2.9,3.8125,2.5625,10470
10475,20,2,1,2,1,2,1,3,1,4,4,5,4,1,1.25,3,1.85,3.9,1.5,3.5,3.84210526315789,4.3,2.55,10475
10480,24,2,1,2,1,4,1,4,2,1,1,5,1,1,1.52941176470588,3.625,1.75,2.95833333333333,1.75,2.70833333333333,3,3.79166666666667,2.79166666666667,10480
